mfcc1,mfcc2,mfcc3,spectral_centroid,spectral_bandwidth,zero_crossing_rate,chroma_mean,rms,tempo,actor,file_name
-601.98065,31.379591,-30.540943,2519.368849095502,1834.5589439122846,0.15299479166666666,0.4374581,0.0045391996,[117.1875],Actor_06,03-01-03-01-02-02-06.wav
-416.17322,0.41273427,-51.114292,2655.4667752906494,1859.4678346993594,0.2203125,0.35064033,0.028857911,[156.25],Actor_06,03-01-03-02-01-01-06.wav
-444.91092,-1.053242,-47.84229,2768.7332872673705,1863.625184385264,0.20789582138761467,0.41893056,0.0260642,[156.25],Actor_06,03-01-03-02-01-02-06.wav
-443.23764,-3.0480144,-50.68058,2622.748375300784,1825.9053469760413,0.18159266880580358,0.3869401,0.02626833,[110.29411765],Actor_06,03-01-03-02-02-01-06.wav
-423.13275,8.144477,-48.05494,2299.471451899847,1765.1722247934747,0.18468698147123894,0.37093726,0.03043676,[110.29411765],Actor_06,03-01-03-02-02-02-06.wav
-732.6063,45.104034,-2.3934886,2509.5840971251196,1947.3899519641907,0.10702078683035714,0.48540697,0.0010309174,[110.29411765],Actor_06,03-01-04-01-01-01-06.wav
-709.5183,46.001324,-9.72871,2374.9688156914403,1782.5081895503379,0.12788215569690264,0.4034323,0.001123907,[133.92857143],Actor_06,03-01-04-01-01-02-06.wav
-699.2249,44.090076,-8.267358,2560.5854798849086,1949.6652248349505,0.09596294438073394,0.48640978,0.0019599437,[110.29411765],Actor_06,03-01-04-01-02-01-06.wav
-728.4009,48.280643,-6.8285336,2290.444741246441,1828.5947859470866,0.0879177517361111,0.44165066,0.0015593998,[110.29411765],Actor_06,03-01-04-01-02-02-06.wav
-499.2074,4.3648143,-37.622066,2661.164042673939,1830.5323736524344,0.20450476444128787,0.43633103,0.0111882975,[133.92857143],Actor_06,03-01-04-02-01-01-06.wav
-682.77704,29.04699,-16.787882,2549.217350148166,1854.295765008777,0.1462875484496124,0.46804324,0.0012127615,[104.16666667],Actor_06,03-01-04-02-01-02-06.wav
-505.75305,22.820198,-23.912146,2678.7341252842257,1865.9157969883559,0.18912760416666666,0.4393266,0.008617896,[117.1875],Actor_06,03-01-04-02-02-01-06.wav
-551.12805,15.676805,-33.27863,2710.090886310021,1824.6593337754302,0.20198695866141733,0.3829802,0.004979495,[117.1875],Actor_06,03-01-04-02-02-02-06.wav
-609.76294,30.842226,-17.557436,2628.9168003690334,1773.5657521843802,0.15658517611228814,0.4584221,0.003824586,[125.],Actor_06,03-01-05-01-01-01-06.wav
-596.1581,44.37143,-7.4005723,2464.5216750267377,1866.1899410934163,0.145828125,0.48758227,0.0042391154,[144.23076923],Actor_06,03-01-05-01-01-02-06.wav
-565.10895,32.091858,-22.12992,2561.567799824683,1709.8693280125074,0.18097848603219696,0.39370373,0.005953486,[110.29411765],Actor_06,03-01-05-01-02-01-06.wav
-534.4999,25.915106,-15.695673,2609.4695793100477,1790.1491250916456,0.17490074282786885,0.43091917,0.007565324,[144.23076923],Actor_06,03-01-05-01-02-02-06.wav
-336.79166,12.754706,-45.773975,2561.218104775811,1774.010971637445,0.1942375242248062,0.41128358,0.07123762,[125.],Actor_06,03-01-05-02-01-01-06.wav
-346.80435,10.686264,-42.638664,2553.1138087279255,1741.814867371661,0.22118030894886365,0.40686178,0.06585133,[187.5],Actor_06,03-01-05-02-01-02-06.wav
-358.68707,13.87525,-38.957405,2564.783461070391,1858.2703570587455,0.19811221335431656,0.39617467,0.057411786,[117.1875],Actor_06,03-01-05-02-02-01-06.wav
-368.58383,11.362603,-38.476223,2486.438759693267,1771.2477924277703,0.21615513392857144,0.37982097,0.054721497,[117.1875],Actor_06,03-01-05-02-02-02-06.wav
-664.4798,41.08971,-14.88469,2550.1329601672446,1926.9650519786494,0.12108946683114036,0.48595157,0.0023063258,[110.29411765],Actor_06,03-01-06-01-01-01-06.wav
-636.44586,40.317898,-24.522573,2514.95929591099,1809.6333617992973,0.16275589554398148,0.46068174,0.002384554,[125.],Actor_06,03-01-06-01-01-02-06.wav
-637.02344,43.07613,-22.183836,2378.108252987876,1899.6102466714226,0.12907627650669642,0.42358407,0.0032911296,[98.68421053],Actor_06,03-01-06-01-02-01-06.wav
-640.15295,38.52254,-13.542285,2635.6232952959026,1922.221146233996,0.15323597301136363,0.473815,0.0030396604,[110.29411765],Actor_06,03-01-06-01-02-02-06.wav
-360.19025,-6.4430985,-53.13326,2827.862192889221,1833.1109360512075,0.25978275767543857,0.29810303,0.060914986,[144.23076923],Actor_06,03-01-06-02-01-01-06.wav
-364.91568,-8.087495,-49.75564,2719.6100357586074,1810.6249318577586,0.2539840293141593,0.31236705,0.056108784,[133.92857143],Actor_06,03-01-06-02-01-02-06.wav
-381.71307,-2.7675562,-46.49368,2807.430667200573,1855.504848704208,0.2698108640491453,0.32580146,0.04075827,[98.68421053],Actor_06,03-01-06-02-02-01-06.wav
-323.34058,-0.52954835,-51.818123,2852.173015688918,1853.0871116858477,0.27041599893162394,0.29258463,0.07802024,[93.75],Actor_06,03-01-06-02-02-02-06.wav
-668.8702,48.41773,-8.291668,2443.8037987623957,1795.557834004889,0.14268909801136365,0.42312688,0.0011501997,[98.68421053],Actor_06,03-01-07-01-01-01-06.wav
-700.9271,37.25017,-1.513592,2541.23026537341,1835.4552175040285,0.14396280317164178,0.42740172,0.0008364079,[85.22727273],Actor_06,03-01-07-01-01-02-06.wav
-748.18414,39.611496,3.3403814,2490.78806919736,1766.748303376098,0.11298494257478632,0.43004093,0.0012315282,[156.25],Actor_06,03-01-07-01-02-01-06.wav
-716.4423,39.147755,-3.9636467,2022.8814866858488,1451.8895577896928,0.1422788558467742,0.3221001,0.0011094027,[133.92857143],Actor_06,03-01-07-01-02-02-06.wav
-549.9392,20.556223,-18.251253,2501.973214080178,1798.5052732612319,0.16396846064814816,0.3959301,0.006632426,[110.29411765],Actor_06,03-01-07-02-01-01-06.wav
-647.34155,30.854265,-22.17924,2228.794382516019,1600.9879873845525,0.10322423135080645,0.38717344,0.0034023663,[117.1875],Actor_06,03-01-07-02-01-02-06.wav
-587.67285,40.50684,-16.648909,2473.1128569896423,1866.0860192975128,0.14397376353346455,0.4727046,0.005037187,[125.],Actor_06,03-01-07-02-02-01-06.wav
-638.88904,46.863693,0.004746307,2275.5139390568565,1970.4333674506227,0.1268046875,0.47440168,0.003604206,[133.92857143],Actor_06,03-01-07-02-02-02-06.wav
-719.3256,47.828403,-13.626523,2066.527521357475,1663.7506574318709,0.08072916666666667,0.4304708,0.0018477757,[125.],Actor_06,03-01-08-01-01-01-06.wav
-702.2251,43.722733,-17.346437,2110.965150007261,1611.4432758317416,0.07984355851715687,0.42319956,0.0023489809,[156.25],Actor_06,03-01-08-01-01-02-06.wav
-681.0025,42.749523,-14.172238,2654.622145840982,2000.433462851362,0.10444384282178218,0.4821015,0.0025429372,[125.],Actor_06,03-01-08-01-02-01-06.wav
-668.65643,52.97259,-9.286536,2463.947870396565,1943.4775914133284,0.11955985637626262,0.4329313,0.002410428,[133.92857143],Actor_06,03-01-08-01-02-02-06.wav
-667.89935,50.029675,-17.030558,2480.240709394276,1857.6138800732576,0.14194623161764705,0.48986396,0.0021718468,[133.92857143],Actor_06,03-01-08-02-01-01-06.wav
-567.38385,25.706894,-31.758774,2640.955114066225,1908.9548775319247,0.1427669885023585,0.5156867,0.007480927,[144.23076923],Actor_06,03-01-08-02-01-02-06.wav
-576.89233,25.5818,-26.979658,2669.896542032172,1954.8482868935168,0.16121732271634615,0.46135145,0.0074840635,[125.],Actor_06,03-01-08-02-02-01-06.wav
-573.6921,30.57111,-29.02134,2640.6227451687782,1889.2126312769733,0.1642510442450495,0.4466049,0.007775946,[125.],Actor_06,03-01-08-02-02-02-06.wav
-635.59265,66.434586,3.6168969,2307.7162136467364,1835.158624948812,0.11781986424180328,0.47985452,0.0027537702,[110.29411765],Actor_07,03-01-01-01-01-01-07.wav
-631.8334,69.42234,5.241972,2197.6960945435258,1867.2701328973496,0.11815585609243698,0.48988453,0.0029248437,[187.5],Actor_07,03-01-01-01-01-02-07.wav
-638.8069,62.814034,2.9695237,2356.33191907482,1886.7945987581916,0.13203125,0.5002907,0.0031461925,[144.23076923],Actor_07,03-01-01-01-02-01-07.wav
-634.28033,69.317856,9.507072,2308.597481636689,1864.6882005060472,0.14776559161324787,0.49607933,0.0025172806,[144.23076923],Actor_07,03-01-01-01-02-02-07.wav
-675.7031,73.470795,1.9748646,1819.011770389321,1660.8101859789354,0.0848892631880734,0.45850194,0.0018597795,[117.1875],Actor_07,03-01-02-01-01-01-07.wav
-688.1695,74.94122,-2.5053103,2216.784623600277,1789.3302761746204,0.08508196447649573,0.51050043,0.0016250485,[104.16666667],Actor_07,03-01-02-01-01-02-07.wav
-666.76184,79.07032,9.978782,1966.5751306059467,1881.4884960331713,0.08769975142045454,0.529641,0.0019003064,[110.29411765],Actor_07,03-01-02-01-02-01-07.wav
-667.60333,73.35054,-2.0879183,2292.2861438024197,1885.7329075620873,0.11632530968468469,0.5501332,0.0019942822,[110.29411765],Actor_07,03-01-02-01-02-02-07.wav
-615.2488,59.90724,0.4809966,2257.1574633402643,1795.0451549076374,0.13628859747023808,0.4958207,0.0018168234,[104.16666667],Actor_07,03-01-02-02-01-01-07.wav
-635.3752,59.010677,0.95957255,2216.114820657306,1609.5271623371264,0.17063210227272727,0.45069864,0.0019446134,[117.1875],Actor_07,03-01-02-02-01-02-07.wav
-627.0032,65.547386,6.0586376,2244.565035954757,1807.6669555152832,0.16139517257462688,0.4338347,0.0024258983,[104.16666667],Actor_07,03-01-02-02-02-01-07.wav
-648.76996,81.58862,1.5950824,1909.7640338974222,1719.7524784617772,0.09933306080426356,0.4448838,0.0019738835,[117.1875],Actor_07,03-01-02-02-02-02-07.wav
-631.9917,64.56071,-3.6825917,2247.976031361868,1902.0220248538271,0.12979847301136363,0.51635486,0.0020726498,[125.],Actor_07,03-01-03-01-01-01-07.wav
-620.78357,69.44497,-7.8613415,2141.191646770024,1861.717454470532,0.09551497993119266,0.49674326,0.00359265,[125.],Actor_07,03-01-03-01-01-02-07.wav
-595.6638,63.355858,-9.157943,2232.451061391951,1859.2265285066703,0.14327632155373832,0.46954712,0.004170198,[125.],Actor_07,03-01-03-01-02-01-07.wav
-595.6638,63.355858,-9.157943,2232.451061391951,1859.2265285066703,0.14327632155373832,0.46954712,0.004170198,[125.],Actor_07,03-01-03-01-02-02-07.wav
-464.3574,57.43748,-15.731698,1875.2390773181842,1757.865192410862,0.11173691860465117,0.4507384,0.016394103,[144.23076923],Actor_07,03-01-03-02-01-01-07.wav
-420.34622,40.20263,-12.202669,2238.83718404817,1782.217041154586,0.17881474532480315,0.4770529,0.018641734,[156.25],Actor_07,03-01-03-02-01-02-07.wav
-475.1025,55.423927,-22.564787,2007.486461294764,1705.4317859392006,0.11821019931102363,0.4539564,0.014550693,[133.92857143],Actor_07,03-01-03-02-02-01-07.wav
-438.6817,43.197704,-14.7737875,1961.7293688950306,1774.4418754288695,0.14051106770833333,0.451954,0.022896478,[170.45454545],Actor_07,03-01-03-02-02-02-07.wav
-704.54047,65.44488,-1.1233466,2139.5736511814634,1808.5330293939155,0.08332453547297297,0.45891473,0.0016064652,[133.92857143],Actor_07,03-01-04-01-01-01-07.wav
-676.21606,75.98072,3.2059717,2028.0152502675462,1902.3374472174114,0.08876348174778761,0.48032504,0.0017547366,[117.1875],Actor_07,03-01-04-01-01-02-07.wav
-691.94696,72.75981,5.486964,2080.883914179343,1780.2705485444199,0.08927628800675676,0.48025838,0.0017538188,[93.75],Actor_07,03-01-04-01-02-01-07.wav
-608.3142,69.58069,-6.135063,2240.3462548096727,1861.4737360534166,0.12868833935950413,0.46852195,0.004048167,[133.92857143],Actor_07,03-01-04-01-02-02-07.wav
-580.17694,66.698204,-11.860131,2134.2804048992743,1794.479106491198,0.14941800025201613,0.46361747,0.0037077744,[156.25],Actor_07,03-01-04-02-01-01-07.wav
-590.5662,57.398537,-2.5485132,2046.4042584524823,1762.482617901836,0.09742838541666667,0.5153601,0.004418781,[110.29411765],Actor_07,03-01-04-02-01-02-07.wav
-552.2656,50.89202,0.17609392,2133.236214815667,1886.3133674772414,0.12392920778508772,0.4849462,0.006678587,[156.25],Actor_07,03-01-04-02-02-01-07.wav
-585.16956,53.396214,-1.7745539,2444.4329646360097,1899.7176614558994,0.13957112630208332,0.45391765,0.00539951,[104.16666667],Actor_07,03-01-04-02-02-02-07.wav
-494.49405,43.2392,-9.80495,2075.964250891693,1781.0094606821608,0.1090301029265873,0.5024238,0.013534787,[170.45454545],Actor_07,03-01-05-01-01-01-07.wav
-419.1179,35.670105,-12.518257,2016.7334631846454,1827.5359538980545,0.09849609375,0.48245838,0.03041512,[117.1875],Actor_07,03-01-05-01-01-02-07.wav
-578.17004,54.281635,4.194242,1819.1671749723982,1507.0466702218075,0.11530025421626984,0.38518742,0.004467179,[144.23076923],Actor_07,03-01-05-01-02-01-07.wav
-497.19504,44.894615,-2.7034585,2198.5248176368736,1694.7319177075947,0.10697622147817461,0.47514328,0.010925779,[125.],Actor_07,03-01-05-01-02-02-07.wav
-419.74347,39.511868,-5.8421593,1639.5126749177225,1698.7591379652458,0.09460557245575221,0.5092043,0.02449462,[187.5],Actor_07,03-01-05-02-01-01-07.wav
-352.35208,28.06082,-12.714231,1869.3982744568755,1821.1157168498426,0.1166720920138889,0.5637948,0.046524525,[98.68421053],Actor_07,03-01-05-02-01-02-07.wav
-341.97812,16.11437,-24.038902,2286.1465257808213,1909.7729663890705,0.15594482421875,0.4789821,0.06992756,[85.22727273],Actor_07,03-01-05-02-02-01-07.wav
-358.71512,23.037453,-19.802433,1918.3960748971933,1728.1938760326398,0.14559397977941177,0.4859951,0.05929456,[110.29411765],Actor_07,03-01-05-02-02-02-07.wav
-633.0083,51.59605,-3.895674,1827.2703098624484,1950.3904716216048,0.06959816261574074,0.46973947,0.0037358159,[133.92857143],Actor_07,03-01-06-01-01-01-07.wav
-620.1311,48.256092,-10.44364,2171.657758676016,1939.447112300934,0.09898792613636363,0.4580597,0.004505701,[144.23076923],Actor_07,03-01-06-01-01-02-07.wav
-641.2277,44.948776,-1.8517411,2182.7798445037542,1843.9663548681438,0.09178331163194445,0.41132817,0.0041377884,[110.29411765],Actor_07,03-01-06-01-02-01-07.wav
-630.7223,40.327885,-1.6375476,2530.8094779108546,1939.8647479797692,0.11493035082547169,0.44640195,0.0037872095,[144.23076923],Actor_07,03-01-06-01-02-02-07.wav
-467.87836,28.968239,-21.996902,2242.8454241191753,1767.0251590324986,0.14387592516447367,0.40658477,0.01902695,[93.75],Actor_07,03-01-06-02-01-01-07.wav
-509.59875,27.130001,-13.979915,2363.3303751940475,1930.4031459496905,0.13230630017201836,0.41477296,0.013354916,[133.92857143],Actor_07,03-01-06-02-01-02-07.wav
-426.45816,19.562569,-20.44638,2403.331626921776,1830.7642601760595,0.15143563814252337,0.4457772,0.028488467,[110.29411765],Actor_07,03-01-06-02-02-01-07.wav
-443.49432,20.33478,-19.713415,2426.577070727416,1912.925053194606,0.13954190340909092,0.43448323,0.029610228,[125.],Actor_07,03-01-06-02-02-02-07.wav
-672.17334,47.63616,6.2005343,2003.384902943337,1554.168719045237,0.08980855855855856,0.44609165,0.0021418352,[156.25],Actor_07,03-01-07-01-01-01-07.wav
-640.0517,54.9644,1.8677676,2493.4891588776823,1917.034373475794,0.11022283380681819,0.5270785,0.0025645571,[117.1875],Actor_07,03-01-07-01-01-02-07.wav
-701.88074,62.561802,11.964724,2430.0224328427253,1972.7362002706552,0.1090404369212963,0.547862,0.0016882165,[110.29411765],Actor_07,03-01-07-01-02-01-07.wav
-660.8137,51.555813,8.222911,1827.9180423721507,1457.6818677861506,0.11535314611486487,0.38147953,0.0028222306,[98.68421053],Actor_07,03-01-07-01-02-02-07.wav
-526.6094,44.653877,4.2969227,2288.7472855457745,1930.2985728441595,0.0909893329326923,0.49634627,0.008943153,[156.25],Actor_07,03-01-07-02-01-01-07.wav
-566.4996,51.84252,11.371466,2403.7315559963145,1995.8202244040715,0.1079986129981884,0.51253396,0.0053577726,[89.28571429],Actor_07,03-01-07-02-01-02-07.wav
-571.8145,60.272793,16.827204,2159.6239977333494,1937.8539231825155,0.1312537560096154,0.49512017,0.0054297005,[125.],Actor_07,03-01-07-02-02-01-07.wav
-572.1232,51.426918,15.793609,2283.7607213521806,1886.0636454853202,0.12814127604166667,0.44098416,0.006291251,[117.1875],Actor_07,03-01-07-02-02-02-07.wav
-626.84827,64.1767,1.9506195,1803.3792607598507,1612.855624968118,0.08082174598623854,0.4409173,0.004120204,[117.1875],Actor_07,03-01-08-01-01-01-07.wav
-600.63245,57.86963,6.8925796,2071.147041058114,1755.6636445543295,0.0892454954954955,0.45799607,0.004889455,[133.92857143],Actor_07,03-01-08-01-01-02-07.wav
-622.5191,67.34943,9.112403,2053.2559288431844,1840.0439404521603,0.10091145833333333,0.50520915,0.004233942,[98.68421053],Actor_07,03-01-08-01-02-01-07.wav
-613.28235,64.51859,5.6935296,2251.925474872697,1946.7276694779473,0.09912109375,0.525078,0.00468835,[110.29411765],Actor_07,03-01-08-01-02-02-07.wav
-480.89908,47.33706,-0.32761687,2020.7059620163661,1789.6697003642605,0.1395556237086777,0.41017762,0.012837458,[170.45454545],Actor_07,03-01-08-02-01-01-07.wav
-580.7189,48.75067,5.818442,2364.9519723314606,1981.8247548737513,0.09847433525219298,0.4805338,0.0058181915,[117.1875],Actor_07,03-01-08-02-01-02-07.wav
-514.15137,42.352116,-0.97760165,2326.3073963967004,1984.5915174272468,0.15041323061342593,0.4550761,0.011898864,[125.],Actor_07,03-01-08-02-02-01-07.wav
-573.49396,47.081486,4.1806784,1456.2780554079063,1277.601639608631,0.07614499713302753,0.3223923,0.008124544,[187.5],Actor_07,03-01-08-02-02-02-07.wav
-676.12976,60.772976,8.59902,1976.6490536513425,2057.8851921763544,0.07741921164772728,0.5235887,0.0025054824,[133.92857143],Actor_08,03-01-01-01-01-01-08.wav
-664.598,63.122696,6.832086,1897.3071899938107,1970.092132268256,0.0744714569627193,0.50027126,0.0026697002,[170.45454545],Actor_08,03-01-01-01-01-02-08.wav
-666.3049,60.006474,10.032434,2036.715174490731,2028.0884614237905,0.08366325309684684,0.460994,0.0029798306,[156.25],Actor_08,03-01-01-01-02-01-08.wav
-658.9474,59.906803,8.902379,1917.4453018734043,1996.8588089832974,0.07377485795454546,0.50511175,0.002827845,[98.68421053],Actor_08,03-01-01-01-02-02-08.wav
-687.82153,67.44845,11.385928,1889.7688687942655,2021.7614351261752,0.07643113938053098,0.5045013,0.001771639,[117.1875],Actor_08,03-01-02-01-01-01-08.wav
-701.42847,61.168224,14.581781,2108.6241484550146,2066.3009476318202,0.08889913113317757,0.5127108,0.0016400209,[144.23076923],Actor_08,03-01-02-01-01-02-08.wav
-688.1841,62.583157,19.267427,1931.797158485633,2072.54816504983,0.08236722333715596,0.5246956,0.0019975042,[125.],Actor_08,03-01-02-01-02-01-08.wav
-700.4766,61.650158,12.276913,1985.2822741341038,2044.7517153667595,0.07726490825688073,0.49052778,0.0017676968,[98.68421053],Actor_08,03-01-02-01-02-02-08.wav
-691.606,61.090164,12.65238,2056.7286731368995,2012.0027448762905,0.09632418448464912,0.48418966,0.0014635354,[125.],Actor_08,03-01-02-02-01-01-08.wav
-694.0199,60.224823,12.543467,2030.0858942609868,2028.5449704506364,0.08204377003205128,0.47656462,0.0015284528,[110.29411765],Actor_08,03-01-02-02-01-02-08.wav
-695.5948,60.275837,16.761045,2084.840058573236,2045.8146531702123,0.09066321331521739,0.49567676,0.0015751662,[133.92857143],Actor_08,03-01-02-02-02-01-08.wav
-692.15894,59.0804,13.463587,2059.145775192562,2028.2448931294148,0.09880925026260504,0.4567878,0.0017036976,[133.92857143],Actor_08,03-01-02-02-02-02-08.wav
-630.02814,53.476513,-6.504594,2130.4172965282473,1963.8002851930569,0.0947842684659091,0.48801196,0.0037149687,[117.1875],Actor_08,03-01-03-01-01-01-08.wav
-627.10535,47.312946,-5.3542027,2096.035180921985,2017.9612658582357,0.08227086950231481,0.4776594,0.0038577993,[125.],Actor_08,03-01-03-01-01-02-08.wav
-642.1155,53.82257,-0.25123653,2044.7924052357037,2032.4624530969331,0.07573286983944955,0.48917326,0.0038417066,[110.29411765],Actor_08,03-01-03-01-02-01-08.wav
-615.02515,45.90424,-9.01023,2116.1950269967483,2032.628884036925,0.0916748046875,0.4670221,0.0047577913,[187.5],Actor_08,03-01-03-01-02-02-08.wav
-525.7433,40.911377,-24.32864,2109.2703596683477,1874.8138612724376,0.0940479343220339,0.4272154,0.011139386,[110.29411765],Actor_08,03-01-03-02-01-01-08.wav
-533.5042,36.38002,-20.31808,2135.0708334289966,1952.4695713170943,0.09409419825819672,0.47884747,0.010631059,[170.45454545],Actor_08,03-01-03-02-01-02-08.wav
-510.96567,35.39643,-23.349918,2110.9776261849825,1914.2330607941362,0.10974934895833334,0.42621735,0.011580145,[170.45454545],Actor_08,03-01-03-02-02-01-08.wav
-525.34106,39.242966,-24.850786,2127.709256278171,1877.1277110680928,0.13499007686491934,0.42477506,0.009185556,[89.28571429],Actor_08,03-01-03-02-02-02-08.wav
-705.9986,58.526287,13.0581,1995.6140470923945,2062.9128915014758,0.08109907670454546,0.47100753,0.0015860604,[81.52173913],Actor_08,03-01-04-01-01-01-08.wav
-709.7399,63.598797,11.725885,2033.3985403456904,2043.689735216797,0.08030814178719008,0.48411375,0.001450826,[144.23076923],Actor_08,03-01-04-01-01-02-08.wav
-711.18945,58.394165,13.682109,2136.6806589799708,2096.997180265696,0.09918648856026786,0.49595436,0.0014792843,[110.29411765],Actor_08,03-01-04-01-02-01-08.wav
-703.78125,63.62851,13.08185,1955.6743036858609,2036.4252602335926,0.08752765486725664,0.45784128,0.0014697225,[110.29411765],Actor_08,03-01-04-01-02-02-08.wav
-620.0933,54.224163,-9.855063,1884.8930505276012,1812.7992891082104,0.10881223516949153,0.39247683,0.0033717563,[117.1875],Actor_08,03-01-04-02-01-01-08.wav
-617.523,52.580566,-5.8464427,1917.818665791443,1898.8510743295437,0.09385631930443548,0.42243588,0.0033825762,[98.68421053],Actor_08,03-01-04-02-01-02-08.wav
-648.09686,53.807114,-2.8966038,1986.849815500894,1992.63577842633,0.09788552989130435,0.44660893,0.0032681255,[144.23076923],Actor_08,03-01-04-02-02-01-08.wav
-618.9903,61.638374,-4.6640563,1672.4882918457326,1639.8512794845667,0.10503518992456896,0.40920717,0.0050495034,[117.1875],Actor_08,03-01-04-02-02-02-08.wav
-554.0441,47.385258,-7.239119,1980.8025643867702,1954.7084122935178,0.08869039601293104,0.48250875,0.00941427,[133.92857143],Actor_08,03-01-05-01-01-01-08.wav
-529.75995,41.66838,0.36650002,2070.7756515757274,2010.5904562638113,0.08210470824115045,0.45346907,0.009423145,[144.23076923],Actor_08,03-01-05-01-01-02-08.wav
-591.0385,45.784237,7.023319,1960.1106300541426,2032.8565250288539,0.08337292370495496,0.48755303,0.0071520363,[104.16666667],Actor_08,03-01-05-01-02-01-08.wav
-573.69086,43.71017,6.4775467,1957.1656862354594,2013.3864805896967,0.08397129603794642,0.47617835,0.0087373005,[104.16666667],Actor_08,03-01-05-01-02-02-08.wav
-458.81323,39.65235,-15.733392,1991.334728148616,1849.7351541907415,0.10425,0.44924247,0.022789372,[104.16666667],Actor_08,03-01-05-02-01-01-08.wav
-367.42902,21.214094,-18.901663,2097.367605194009,1841.7181255354692,0.1253475900423729,0.41803768,0.051469572,[117.1875],Actor_08,03-01-05-02-01-02-08.wav
-481.6245,27.873016,-7.587088,2109.744536069962,2058.9040089363375,0.0951457065818584,0.46475416,0.021964297,[187.5],Actor_08,03-01-05-02-02-01-08.wav
-466.25208,31.393538,-9.290031,2032.8387912353473,1943.0982282622954,0.10492050438596491,0.4120635,0.023961375,[66.96428571],Actor_08,03-01-05-02-02-02-08.wav
-519.23553,37.707157,-24.825748,2122.3810970797817,1796.000766269724,0.1364765625,0.3952177,0.008979066,[170.45454545],Actor_08,03-01-06-01-01-01-08.wav
-533.2529,51.473957,-17.077785,1719.3333838664619,1703.0386929684005,0.09107506793478261,0.4622605,0.010192503,[170.45454545],Actor_08,03-01-06-01-01-02-08.wav
-515.283,48.39654,-23.031065,2127.238912638291,1733.5207577515173,0.1531837592690678,0.3595629,0.010594364,[187.5],Actor_08,03-01-06-01-02-01-08.wav
-561.3385,43.10459,-12.993861,2157.9678757430793,1952.4847729662633,0.11815132472826087,0.4361282,0.008321544,[104.16666667],Actor_08,03-01-06-01-02-02-08.wav
-436.55853,15.50732,-18.972008,2165.928502109904,1878.969452932196,0.13886328125,0.44319907,0.023916839,[187.5],Actor_08,03-01-06-02-01-01-08.wav
-440.14664,15.290738,-22.997997,2241.8347272078663,1947.9869343740181,0.12007716444672131,0.41733062,0.02705287,[133.92857143],Actor_08,03-01-06-02-01-02-08.wav
-454.97424,20.147078,-19.804853,2199.976586109408,1972.946328778629,0.11882586518595041,0.41556996,0.024685357,[117.1875],Actor_08,03-01-06-02-02-01-08.wav
-442.0783,18.713583,-18.350998,1886.0537773139954,1796.2916950239826,0.11671890751008064,0.4243427,0.031714898,[125.],Actor_08,03-01-06-02-02-02-08.wav
-664.18054,61.08438,10.764356,2022.8289235658974,1963.1203045701627,0.09293352971311475,0.5054177,0.002534271,[110.29411765],Actor_08,03-01-07-01-01-01-08.wav
-664.3246,68.70537,7.1481905,1955.1456452997804,1944.7848700231868,0.09778787364130435,0.5004496,0.0021293592,[156.25],Actor_08,03-01-07-01-01-02-08.wav
-655.44836,59.759933,13.221402,2128.5022414523355,1975.87663901582,0.12013687626008064,0.44507602,0.0029169794,[144.23076923],Actor_08,03-01-07-01-02-01-08.wav
-673.6087,54.580006,12.054113,2072.0963852843674,2044.5748022886376,0.09014078776041666,0.48653123,0.0029053057,[170.45454545],Actor_08,03-01-07-01-02-02-08.wav
-595.62646,48.160786,2.5638394,2120.87022518694,1989.9436641005923,0.11299896240234375,0.4614953,0.004453989,[144.23076923],Actor_08,03-01-07-02-01-01-08.wav
-628.2087,67.8258,3.3118706,1815.0188399990639,1865.4452675342266,0.07909328654661017,0.4650623,0.00312542,[125.],Actor_08,03-01-07-02-01-02-08.wav
-646.52277,54.202343,10.829182,2102.6782046165445,2022.3090568930152,0.10374515892094018,0.4875515,0.0035809688,[187.5],Actor_08,03-01-07-02-02-01-08.wav
-616.17017,46.504307,8.460368,2028.1285639232053,2014.835951926651,0.09558206353305786,0.4993414,0.004934703,[170.45454545],Actor_08,03-01-07-02-02-02-08.wav
-604.6966,47.626106,-0.22522217,2005.0104990167647,1988.82157966607,0.09618298760775862,0.49038064,0.0037781019,[117.1875],Actor_08,03-01-08-01-01-01-08.wav
-598.9293,46.88418,-2.6244154,2060.115383598938,1983.115874308892,0.09361459427521009,0.48246586,0.004526728,[104.16666667],Actor_08,03-01-08-01-01-02-08.wav
-579.24677,44.97819,-1.7106444,1970.3618627616631,1979.3361395537645,0.10029627913135593,0.44937924,0.0065921242,[156.25],Actor_08,03-01-08-01-02-01-08.wav
-612.736,50.49621,5.5723195,1903.0873778591301,2029.076059194098,0.06730803068693694,0.48645014,0.005107346,[117.1875],Actor_08,03-01-08-01-02-02-08.wav
-540.0067,41.832363,-9.432222,2020.684591259363,1928.7919034817892,0.11085611979166667,0.46567646,0.0070376326,[125.],Actor_08,03-01-08-02-01-01-08.wav
-535.965,44.639526,-7.260945,2047.9715169058188,1967.8506218381317,0.10297262257543104,0.47606713,0.007982407,[144.23076923],Actor_08,03-01-08-02-01-02-08.wav
-562.8367,41.957752,-6.391501,2076.148285435585,2012.6981754757373,0.09177225577731092,0.48957992,0.009772859,[104.16666667],Actor_08,03-01-08-02-02-01-08.wav
